23/02/17, 4,623, 4,700, 4,616, 4,696, 4,680,500, 
23/02/16, 4,646, 4,653, 4,623, 4,637, 3,122,600, 
23/02/15, 4,656, 4,665, 4,613, 4,617, 4,230,800, 
23/02/14, 4,655, 4,671, 4,625, 4,646, 2,761,400, 
23/02/13, 4,631, 4,648, 4,608, 4,628, 3,778,700, 
23/02/10, 4,630, 4,704, 4,610, 4,638, 5,795,700, 
23/02/09, 4,588, 4,644, 4,578, 4,626, 4,317,500, 
23/02/08, 4,607, 4,643, 4,575, 4,588, 3,926,800, 
23/02/07, 4,664, 4,665, 4,588, 4,590, 5,528,700, 
23/02/06, 4,500, 4,638, 4,500, 4,635, 14,888,700, 
23/02/03, 4,270, 4,325, 4,231, 4,298, 6,485,400, 
23/02/02, 4,363, 4,382, 4,286, 4,298, 4,417,300, 
23/02/01, 4,400, 4,406, 4,357, 4,363, 4,185,500, 
23/01/31, 4,375, 4,377, 4,331, 4,336, 3,539,200, 
23/01/30, 4,435, 4,437, 4,352, 4,362, 4,332,000, 
23/01/27, 4,484, 4,493, 4,441, 4,447, 3,491,600, 
23/01/26, 4,469, 4,494, 4,432, 4,437, 2,735,300, 
23/01/25, 4,449, 4,476, 4,435, 4,445, 3,493,800, 
23/01/24, 4,400, 4,496, 4,395, 4,460, 4,808,800, 
23/01/23, 4,338, 4,368, 4,315, 4,358, 3,109,300, 
23/01/20, 4,290, 4,325, 4,276, 4,312, 2,799,700, 
23/01/19, 4,331, 4,334, 4,268, 4,270, 4,792,900, 
23/01/18, 4,335, 4,367, 4,293, 4,358, 4,227,200, 
23/01/17, 4,297, 4,325, 4,284, 4,310, 3,131,300, 
23/01/16, 4,311, 4,312, 4,250, 4,275, 3,369,100, 
23/01/13, 4,322, 4,354, 4,315, 4,341, 3,367,800, 
23/01/12, 4,300, 4,353, 4,296, 4,322, 4,387,800, 
23/01/11, 4,254, 4,295, 4,247, 4,289, 3,725,800, 
23/01/10, 4,232, 4,268, 4,211, 4,226, 4,477,800, 
23/01/05, 4,224, 4,269, 4,202, 4,238, 3,853,100, 
23/01/04, 4,240, 4,246, 4,194, 4,214, 4,758,100, 
22/12/30, 4,277, 4,304, 4,267, 4,283, 2,567,300, 
22/12/29, 4,285, 4,286, 4,243, 4,281, 3,247,800, 
22/12/28, 4,335, 4,352, 4,306, 4,349, 2,063,500, 
22/12/27, 4,339, 4,345, 4,308, 4,327, 1,626,400, 
22/12/26, 4,280, 4,319, 4,271, 4,314, 2,189,800, 
22/12/23, 4,274, 4,282, 4,226, 4,259, 3,073,200, 
22/12/22, 4,310, 4,318, 4,287, 4,315, 2,812,700, 
22/12/21, 4,330, 4,360, 4,289, 4,289, 3,750,700, 
22/12/20, 4,400, 4,437, 4,301, 4,330, 4,739,700, 
22/12/19, 4,373, 4,394, 4,364, 4,374, 2,454,300, 
22/12/16, 4,459, 4,464, 4,398, 4,399, 5,245,100, 
22/12/15, 4,432, 4,507, 4,427, 4,495, 3,108,600, 
22/12/14, 4,439, 4,459, 4,425, 4,441, 2,535,600, 
22/12/13, 4,472, 4,482, 4,423, 4,430, 3,141,900, 
22/12/12, 4,478, 4,481, 4,420, 4,422, 4,088,600, 
22/12/09, 4,493, 4,579, 4,493, 4,505, 3,758,200, 
22/12/08, 4,500, 4,514, 4,453, 4,481, 3,397,100, 
22/12/07, 4,476, 4,526, 4,471, 4,491, 3,102,600, 
22/12/06, 4,439, 4,495, 4,432, 4,484, 3,581,600, 
22/12/05, 4,433, 4,453, 4,398, 4,443, 3,750,200, 
22/12/02, 4,502, 4,508, 4,430, 4,441, 4,673,600, 
22/12/01, 4,596, 4,623, 4,543, 4,543, 4,522,700, 
22/11/30, 4,585, 4,619, 4,578, 4,605, 6,604,600, 
22/11/29, 4,611, 4,625, 4,540, 4,578, 4,373,100, 
22/11/28, 4,692, 4,705, 4,578, 4,608, 4,318,500, 
22/11/25, 4,690, 4,700, 4,656, 4,692, 4,142,600, 
22/11/24, 4,609, 4,723, 4,607, 4,708, 8,870,100, 
