23/04/10, 2,192.0, 2,195.5, 2,166.0, 2,174.0, 2,212,600, 
23/04/07, 2,165.0, 2,182.5, 2,162.0, 2,170.5, 2,907,200, 
23/04/06, 2,153.0, 2,164.0, 2,146.0, 2,154.0, 4,394,600, 
23/04/05, 2,190.0, 2,196.5, 2,165.0, 2,166.5, 3,744,600, 
23/04/04, 2,218.0, 2,223.5, 2,208.0, 2,214.0, 3,726,400, 
23/04/03, 2,200.0, 2,223.0, 2,188.0, 2,222.0, 4,988,900, 
23/03/31, 2,167.0, 2,184.0, 2,160.5, 2,176.5, 5,148,300, 
23/03/30, 2,160.0, 2,163.5, 2,131.5, 2,149.5, 5,266,200, 
23/03/29, 2,171.0, 2,193.5, 2,161.0, 2,193.5, 6,066,800, 
23/03/28, 2,161.0, 2,186.0, 2,156.5, 2,168.0, 4,833,800, 
23/03/27, 2,151.5, 2,157.0, 2,131.5, 2,138.0, 5,604,500, 
23/03/24, 2,147.5, 2,159.0, 2,133.5, 2,141.0, 5,823,500, 
23/03/23, 2,146.5, 2,180.5, 2,143.5, 2,180.0, 4,129,000, 
23/03/22, 2,179.0, 2,203.0, 2,158.0, 2,196.5, 6,600,700, 
23/03/20, 2,130.0, 2,159.0, 2,106.5, 2,108.5, 7,095,900, 
23/03/17, 2,165.0, 2,169.0, 2,136.0, 2,157.5, 6,479,000, 
23/03/16, 2,168.5, 2,171.5, 2,121.0, 2,139.5, 11,459,700, 
23/03/15, 2,296.5, 2,298.0, 2,217.0, 2,241.0, 6,630,900, 
23/03/14, 2,246.0, 2,247.0, 2,183.0, 2,196.5, 7,258,400, 
23/03/13, 2,355.5, 2,365.0, 2,312.0, 2,323.5, 4,637,500, 
23/03/10, 2,399.5, 2,440.0, 2,393.5, 2,400.5, 5,578,400, 
23/03/09, 2,443.0, 2,461.0, 2,442.5, 2,449.5, 4,227,100, 
23/03/08, 2,456.0, 2,470.0, 2,440.0, 2,443.0, 3,450,900, 
23/03/07, 2,465.0, 2,469.5, 2,440.5, 2,458.0, 3,592,300, 
23/03/06, 2,480.0, 2,482.5, 2,456.0, 2,466.0, 2,513,000, 
23/03/03, 2,465.0, 2,469.5, 2,447.5, 2,464.5, 4,484,400, 
23/03/02, 2,454.5, 2,468.5, 2,429.5, 2,435.0, 4,441,800, 
23/03/01, 2,445.0, 2,449.5, 2,426.5, 2,445.0, 3,734,400, 
23/02/28, 2,409.5, 2,456.0, 2,407.0, 2,441.5, 5,068,900, 
23/02/27, 2,402.0, 2,428.0, 2,397.0, 2,428.0, 5,449,100, 
23/02/24, 2,391.5, 2,405.5, 2,377.5, 2,394.5, 3,098,500, 
23/02/22, 2,410.0, 2,416.5, 2,371.0, 2,386.0, 2,818,800, 
23/02/21, 2,415.0, 2,424.0, 2,406.5, 2,418.0, 2,416,600, 
23/02/17, 2,338.5, 2,363.5, 2,335.0, 2,352.0, 3,520,500, 
23/02/16, 2,370.0, 2,370.0, 2,346.0, 2,352.5, 2,909,000, 
23/02/15, 2,370.5, 2,374.5, 2,348.5, 2,359.5, 3,160,400, 
23/02/14, 2,364.5, 2,372.5, 2,352.0, 2,361.5, 2,297,800, 
23/02/13, 2,370.0, 2,372.0, 2,341.5, 2,355.5, 2,871,600, 
23/02/10, 2,359.5, 2,375.0, 2,343.5, 2,359.0, 2,909,600, 
23/02/09, 2,332.0, 2,367.5, 2,321.0, 2,359.5, 4,288,700, 
23/02/08, 2,333.5, 2,357.0, 2,328.5, 2,331.0, 3,515,600, 
23/02/07, 2,326.0, 2,350.5, 2,305.5, 2,333.5, 6,049,600, 
23/02/06, 2,273.5, 2,277.5, 2,257.5, 2,277.5, 3,480,400, 
23/02/03, 2,238.5, 2,261.0, 2,231.5, 2,250.0, 3,163,000, 
23/02/02, 2,279.0, 2,279.5, 2,239.5, 2,249.0, 2,716,200, 
23/02/01, 2,298.5, 2,298.5, 2,261.0, 2,267.5, 3,086,900, 
23/01/31, 2,290.0, 2,294.0, 2,272.5, 2,275.0, 4,179,600, 
23/01/30, 2,265.0, 2,271.5, 2,251.0, 2,261.5, 2,541,400, 
23/01/27, 2,265.0, 2,288.0, 2,255.0, 2,283.5, 3,029,900, 
23/01/26, 2,288.0, 2,297.0, 2,258.5, 2,265.5, 2,542,300, 
23/01/25, 2,260.0, 2,272.5, 2,246.5, 2,270.5, 2,520,500, 
23/01/24, 2,238.0, 2,266.5, 2,226.0, 2,265.0, 4,117,400, 
23/01/23, 2,233.0, 2,234.5, 2,213.0, 2,214.0, 2,515,500, 
23/01/20, 2,202.5, 2,205.5, 2,174.5, 2,200.5, 3,612,300, 
23/01/19, 2,235.0, 2,251.5, 2,201.5, 2,206.0, 5,035,400, 
23/01/18, 2,228.5, 2,250.5, 2,205.5, 2,238.5, 4,763,800, 
23/01/17, 2,197.0, 2,229.5, 2,187.0, 2,220.5, 5,073,800, 
23/01/16, 2,140.5, 2,186.0, 2,140.0, 2,174.5, 4,367,800, 
23/01/13, 2,122.5, 2,145.0, 2,122.5, 2,138.5, 3,695,100, 
23/01/12, 2,134.0, 2,146.0, 2,125.5, 2,130.5, 2,859,200, 
23/01/11, 2,100.0, 2,136.0, 2,100.0, 2,133.5, 3,747,000, 
23/01/10, 2,124.0, 2,126.0, 2,091.5, 2,097.0, 3,572,800, 
23/01/05, 2,124.0, 2,136.5, 2,112.5, 2,118.5, 2,755,900, 
23/01/04, 2,140.5, 2,148.0, 2,102.0, 2,111.5, 4,500,900, 
22/12/30, 2,123.5, 2,137.5, 2,117.5, 2,118.5, 2,736,400, 
22/12/29, 2,145.0, 2,149.0, 2,115.5, 2,127.0, 2,239,500, 
22/12/28, 2,155.5, 2,162.5, 2,144.5, 2,155.0, 1,882,700, 
22/12/27, 2,166.5, 2,172.0, 2,153.5, 2,154.5, 1,490,700, 
22/12/26, 2,160.0, 2,164.0, 2,144.0, 2,154.5, 1,569,500, 
22/12/23, 2,130.0, 2,155.5, 2,130.0, 2,148.0, 2,751,900, 
22/12/22, 2,141.5, 2,151.5, 2,128.0, 2,142.5, 3,391,000, 
22/12/21, 2,139.5, 2,143.5, 2,115.5, 2,117.0, 4,420,800, 
22/12/20, 2,167.5, 2,192.0, 2,125.5, 2,139.5, 5,449,800, 
22/12/19, 2,150.0, 2,168.5, 2,150.0, 2,157.5, 3,377,800, 
22/12/16, 2,201.5, 2,219.0, 2,171.5, 2,173.0, 9,511,700, 
22/12/15, 2,226.5, 2,261.0, 2,226.0, 2,245.5, 2,699,200, 
22/12/14, 2,228.0, 2,255.0, 2,226.0, 2,245.5, 3,675,800, 
22/12/13, 2,229.0, 2,245.5, 2,227.0, 2,227.0, 4,109,400, 
22/12/12, 2,179.5, 2,211.0, 2,177.0, 2,202.5, 3,549,800, 
22/12/09, 2,171.5, 2,189.0, 2,166.0, 2,173.5, 4,086,300, 
22/12/08, 2,159.0, 2,165.0, 2,136.5, 2,160.0, 4,968,000, 
22/12/07, 2,173.0, 2,209.5, 2,171.0, 2,200.0, 5,375,400, 
22/12/06, 2,136.5, 2,173.0, 2,133.5, 2,171.5, 3,344,500, 
22/12/05, 2,172.0, 2,173.5, 2,138.5, 2,155.5, 3,575,900, 
22/12/02, 2,188.0, 2,188.5, 2,154.0, 2,167.0, 4,507,100, 
22/12/01, 2,215.0, 2,224.0, 2,197.5, 2,215.0, 4,229,900, 
22/11/30, 2,225.5, 2,228.0, 2,205.5, 2,210.5, 4,388,000, 
22/11/29, 2,208.0, 2,230.5, 2,197.5, 2,224.5, 2,572,200, 
22/11/28, 2,254.0, 2,264.0, 2,222.5, 2,224.5, 3,243,100, 
22/11/25, 2,231.0, 2,250.0, 2,224.0, 2,250.0, 4,115,600, 
22/11/24, 2,201.5, 2,222.5, 2,201.5, 2,219.0, 4,680,700, 
